label,periods,invested_periods,coverage,avg_selected_count,cumulative_return,cumulative_excess_return,CAGR,MDD,Sharpe,avg_return,avg_excess,invested_avg_return,invested_avg_excess,hit_excess,hit_positive
ranker_top3_no_gate,124,124,1.0,3.0,5.803285794985406,-0.06533764531528152,0.2038868816834214,-0.255869770731726,1.0174816562113596,0.01720584052708866,-0.00010118633640277523,0.01720584052708866,-0.00010118633640277523,0.49193548387096775,0.5887096774193549
ranker_top3_std_gate,124,71,0.5725806451612904,3.0,2.44292842464313,0.5964959900573168,0.1270956499913114,-0.2338126583037703,0.7838464854555462,0.011154960899112772,0.004132214930695233,0.019481903542112447,0.007216826076143787,0.5633802816901409,0.5633802816901409
rule_top3_no_gate,124,124,1.0,3.0,5.259396535454367,0.09146650757587294,0.19421847873460663,-0.23785831331049312,0.9396824441627424,0.016745069078240235,0.0011182071939773899,0.016745069078240235,0.0011182071939773899,0.4838709677419355,0.6290322580645161
