Date,AGG,BIL,BND,DBC,DIA,EEM,EFA,EWJ,EWT,EWY,FXF,FXI,FXY,GLD,IBB,IEF,IWM,IYR,LQD,MBB,QQQ,SHY,SMH,SOXX,SPY,TIP,TLT,USO,UUP,VGK,VNQ,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2025-07-17,94.7669677734375,88.69332885742188,70.39339447021484,21.757720947265625,439.9937438964844,48.49599075317383,87.03292083740234,69.77911376953125,56.86737060546875,71.45508575439453,110.19999694824219,37.18634796142578,61.95000076293945,307.5899963378906,131.42404174804688,91.2031478881836,222.14520263671875,93.785888671875,104.09760284423828,89.44974517822266,559.7216186523438,79.99238586425781,290.80511474609375,245.50148010253906,622.7576293945312,107.1702651977539,82.02252197265625,76.16000366210938,26.553142547607422,75.98036193847656,87.165283203125,44.36510467529297,42.323699951171875,51.888694763183594,150.23727416992188,130.00338745117188,79.46875762939453,40.32350158691406,131.01698303222656,109.47881317138672
2025-07-18,94.94116973876953,88.73206329345703,70.50952911376953,21.796419143676758,438.2349853515625,48.38754653930664,86.7873764038086,69.22003173828125,56.63791275024414,70.79981231689453,110.54000091552734,37.651302337646484,61.90999984741211,308.3900146484375,129.4188690185547,91.45504760742188,220.56781005859375,94.0706558227539,104.29022979736328,89.57523345947266,559.1836547851562,80.06029510498047,289.40948486328125,245.7006378173828,622.301513671875,107.28762817382812,82.14779663085938,75.93000030517578,26.51446533203125,75.89185333251953,87.34981536865234,44.46860885620117,41.98182678222656,51.91834259033203,149.90077209472656,129.91873168945312,79.25321197509766,40.99906921386719,130.1482696533203,110.4482192993164
2025-07-21,95.20243835449219,88.75142669677734,70.71278381347656,21.748046875,438.4129638671875,48.70302963256836,87.24900817871094,69.99118041992188,56.75263977050781,72.24729919433594,111.04000091552734,37.79969024658203,62.47999954223633,313.1300048828125,128.8203125,91.77474975585938,219.67494201660156,94.33578491210938,104.69471740722656,89.82617950439453,562.0828857421875,80.10881805419922,289.6088562011719,245.9197235107422,623.4815063476562,107.56147766113281,82.88024139404297,75.58999633789062,26.340410232543945,76.24589538574219,87.70915985107422,44.695343017578125,41.54716110229492,51.77011489868164,149.1090087890625,130.0880584716797,79.24340057373047,41.1312370300293,129.40789794921875,110.97020721435547
2025-07-22,95.38631439208984,88.7611083984375,70.82892608642578,21.7093505859375,439.9156494140625,48.73260498046875,87.73028564453125,70.34783935546875,56.14075469970703,71.28882598876953,111.9000015258789,38.32400131225586,62.810001373291016,316.1000061035156,132.5214080810547,92.03631591796875,221.50038146972656,96.02472686767578,104.94512176513672,90.07716369628906,559.1737060546875,80.16700744628906,284.48480224609375,242.52395629882812,623.5706787109375,107.6592788696289,83.3813705444336,75.3499984741211,26.205034255981445,76.69827270507812,89.21451568603516,45.311458587646484,41.742515563964844,52.05668640136719,149.46530151367188,128.88291931152344,79.96843719482422,41.63547134399414,131.8166046142578,112.09373474121094
2025-07-23,95.17341613769531,88.77080535888672,70.68374633789062,21.651302337646484,445.106201171875,49.22555160522461,89.91077423095703,73.73123931884766,57.17331314086914,72.22773742675781,111.9000015258789,38.66035079956055,62.849998474121094,312.17999267578125,135.0852508544922,91.70693969726562,224.88333129882812,96.24075317382812,104.7813949584961,89.72966003417969,561.7242431640625,80.09910583496094,285.720947265625,241.0501251220703,628.8757934570312,107.23873901367188,82.91879272460938,75.27999877929688,26.166353225708008,78.25210571289062,89.38933563232422,45.46424865722656,42.39695739746094,52.47171401977539,152.1473846435547,129.6199493408203,79.9978256225586,41.322166442871094,134.5214385986328,112.62567138671875
2025-07-24,95.11536407470703,88.77080535888672,70.59663391113281,21.670652389526367,442.0413818359375,48.9593620300293,89.24288177490234,73.78907775878906,56.78132247924805,71.69960021972656,111.51000213623047,38.48228454589844,62.650001525878906,310.2699890136719,135.10519409179688,91.57129669189453,221.7781524658203,95.99527740478516,104.6272964477539,89.6910629272461,562.9197387695312,80.03118896484375,286.9072570800781,240.5522003173828,629.083984375,107.31697082519531,82.77423095703125,76.08999633789062,26.234041213989258,77.39651489257812,89.07855224609375,44.99600601196289,42.69976043701172,52.44206619262695,151.89007568359375,130.167724609375,79.71369171142578,41.268314361572266,134.01795959472656,110.76142120361328
2025-07-25,95.27017974853516,88.79983520507812,70.77086639404297,21.44814109802246,443.9296569824219,48.81147384643555,89.13483428955078,72.95045471191406,56.81956481933594,71.60179901123047,111.45999908447266,38.23496627807617,62.400001525878906,307.3999938964844,135.17503356933594,91.784423828125,222.60157775878906,95.97563171386719,104.96437072753906,89.89376068115234,564.2747192382812,80.07970428466797,286.59820556640625,240.5322723388672,631.741455078125,107.41477966308594,83.29463958740234,74.8499984741211,26.29206085205078,77.5636978149414,89.08826446533203,45.52832794189453,42.5385856628418,52.80769348144531,153.39442443847656,130.4665069580078,79.85086059570312,41.376007080078125,134.72872924804688,111.79048156738281
2025-07-28,95.14439392089844,88.80951690673828,70.65471649169922,21.670652389526367,443.25738525390625,48.48613357543945,87.70082092285156,71.59130096435547,56.4658203125,71.11277770996094,110.30000305175781,38.06679153442383,61.970001220703125,305.4100036621094,133.7883758544922,91.58097076416016,222.3436279296875,94.35540771484375,104.75250244140625,89.6910629272461,566.0382080078125,80.06999969482422,290.5060729980469,244.7247314453125,631.582763671875,107.2778549194336,82.75494384765625,77.16999816894531,26.59182357788086,76.16722106933594,87.66059875488281,44.867855072021484,43.0220947265625,52.44206619262695,152.9193572998047,131.50729370117188,79.02786254882812,40.9354248046875,133.5540008544922,112.44172668457031
2025-07-29,95.6572494506836,88.8192138671875,71.02249908447266,21.951210021972656,441.4184875488281,48.50585174560547,87.5240249633789,71.21537017822266,56.045143127441406,71.87564086914062,109.97000122070312,37.80958557128906,61.9900016784668,306.25,133.53895568847656,92.181640625,220.92495727539062,95.95599365234375,105.44590759277344,90.15438842773438,565.1614990234375,80.13790130615234,291.9914245605469,245.16290283203125,629.9169311523438,107.8548812866211,84.15235900878906,79.80000305175781,26.65951156616211,76.05903625488281,89.06884002685547,44.695343017578125,43.442108154296875,52.175262451171875,151.177490234375,131.5122833251953,79.5471420288086,41.40538787841797,132.7050323486328,111.66619873046875
2025-07-30,95.38631439208984,88.82888793945312,70.83861541748047,21.9028377532959,439.71795654296875,48.15092849731445,86.89541625976562,71.311767578125,55.78700256347656,72.06147003173828,108.83999633789062,37.374305725097656,61.599998474121094,300.9599914550781,133.3793487548828,91.86194610595703,219.80392456054688,94.57144165039062,105.05104064941406,89.89376068115234,565.9186401367188,80.05059051513672,295.3410339355469,246.91554260253906,629.1236572265625,107.43433380126953,83.71868133544922,81.04000091552734,26.920595169067383,75.23295593261719,87.8062744140625,43.79335021972656,42.82185745239258,52.076446533203125,150.43521118164062,131.80609130859375,78.84171295166016,41.71379470825195,132.46810913085938,110.96026611328125
