date,etf_ticker,market,benchmark_ticker,name,group,ranking_group,pdf_asset_class,pdf_sub_asset,pdf_sub_asset_kr,ETF_return_20D,ETF_return_60D,ETF_return_120D,benchmark_return_20D,benchmark_return_60D,benchmark_return_120D,ETF_RS_20D,ETF_RS_60D,ETF_RS_120D,RS_slope_20D,price_obs,first_price_date,weighted_HP,median_HP,HP90_share,HP_change_20D,weighted_component_RS_20D,weighted_component_RS_60D,median_component_RS_20D,RS_positive_share,MA60_breadth,MA200_breadth,Breadth_change_20D,median_component_return_20D,median_component_return_60D,holding_count,effective_N,sub_asset,asset_class,policy_benchmark_return_20D,group_benchmark_return_20D,policy_RS_20D,group_RS_20D,blended_RS_20D,policy_benchmark_return_60D,group_benchmark_return_60D,policy_RS_60D,group_RS_60D,blended_RS_60D,policy_benchmark_return_120D,group_benchmark_return_120D,policy_RS_120D,group_RS_120D,blended_RS_120D,persistent_rs,is_mean_reversion_group,is_cyclical_group,benchmark_strong,benchmark_strong_excluded,current_v31_score,screen_rank
2026-05-29,105010.KS,US,QQQ,TIGER 라틴35,India/EM,India/EM,risk,overseas_equity_index,해외주식_지수,-0.01406469760900142,0.04383889529532037,0.24277643038516206,0.1056848599099911,0.21403986042698286,0.18567535285112657,-0.11974955751899252,-0.1702009651316625,0.05710107753403548,-0.00468429117365825,4250,2010-01-04,,,,,,,,,,,,,,0,,overseas_equity_index,risk,0.11787876972162385,0.06055688889194477,-0.13194346733062529,-0.07462158650094619,-0.10901471499875365,0.22197825220169393,0.10116444299014907,-0.17813935690637356,-0.0573255476948287,-0.1298138332217556,0.4892948334295685,0.0958069158918265,-0.24651840304440642,0.14696951449333556,-0.08912323602930963,-0.3015340051066499,False,False,True,True,-0.3015340051066499,78
2026-05-29,453640.KS,US,QQQ,KODEX 미국S&P500헬스케어,US dividend/defensive,US dividend/defensive,risk,overseas_equity_sector,해외주식_섹터,0.07547169811320753,-0.007530354367616843,0.00804075477270283,0.1056848599099911,0.21403986042698286,0.18567535285112657,-0.030213161796783572,-0.2215702147945997,-0.17763459807842374,-7.672471625729118e-05,824,2023-03-21,0.8422345269878811,0.8443940097820039,0.5038422276984036,0.15980639213133302,-0.07461242524681669,-0.2397003002182378,-0.06632787336334234,0.1633916081462857,0.5113423083505471,0.6344392994235766,0.25184589033587435,0.028843781047403816,-0.02003545916829741,55,28.885988825715526,overseas_equity_sector,risk,0.11787876972162385,0.08095668211647015,-0.04240707160841632,-0.005484984003262625,-0.02763823656635484,0.22197825220169393,0.1656145676659739,-0.22950860656931077,-0.17314492203359075,-0.20696313275502276,0.4892948334295685,0.23041814269889116,-0.48125407865686565,-0.22237738792618833,-0.3777034023645947,-0.4835048774262605,False,False,True,False,-0.3160135128920751,79
2026-05-29,476760.KS,US,QQQ,ACE 미국30년국채액티브,US long bonds,US long bonds,safe,overseas_bond_total,해외채권_종합,0.024048696729918717,0.0011863143803669818,0.01587909365949458,0.1056848599099911,0.21403986042698286,0.18567535285112657,-0.08163616318007239,-0.21285354604661588,-0.169796259191632,-0.0027950231535315154,573,2024-03-12,0.9173348317805542,0.9173348317805542,1.0,0.0,-0.09265435038376202,-0.26978573215052426,-0.09265435038376202,0.0,0.0,0.0,0.0,0.002517304026984135,-0.03720385795926007,1,1.0,overseas_bond_total,safe,0.11787876972162385,0.01089115513885075,-0.09383007299170514,0.013157541591067967,-0.0510350271585959,0.22197825220169393,-0.022680513300610293,-0.22079193782132694,0.023866827680977275,-0.12292843162040525,0.4892948334295685,-0.016194902434838898,-0.4734157397700739,0.03207399609433348,-0.27121984542431093,-0.3387263452793227,False,False,True,False,-0.33311951494037684,80
2026-05-29,283580.KS,US,QQQ,KODEX 차이나CSI300,China equity,China equity,risk,overseas_equity_index,해외주식_지수,0.04323196183661304,0.10381412076996521,0.1410103324065919,0.1056848599099911,0.21403986042698286,0.18567535285112657,-0.06245289807337806,-0.11022573965701765,-0.04466502044453469,-0.0016337244190465878,2190,2017-12-13,,,,,-0.038595669718117565,-0.04507607915174461,-0.038595669718117565,0.0,1.0,,0.0,0.05657598469262859,0.18750579503951958,1,1.0,overseas_equity_index,risk,0.11787876972162385,0.06055688889194477,-0.07464680788501081,-0.01732492705533173,-0.05171805555313917,0.22197825220169393,0.10116444299014907,-0.11816413143172871,0.0026496777798161453,-0.06983860774711077,0.4892948334295685,0.0958069158918265,-0.3482845010229766,0.04520341651476539,-0.1908893340078798,-0.18315165656079657,True,True,True,False,-0.3449657699864022,81
2026-05-29,453650.KS,US,QQQ,KODEX 미국S&P500금융,US cyclical/sector,US cyclical/sector,risk,overseas_equity_sector,해외주식_섹터,0.0032000000000000917,0.025015424637037986,-0.020665165742316915,0.1056848599099911,0.21403986042698286,0.18567535285112657,-0.10248485990999101,-0.18902443578994488,-0.2063405185934435,-0.002422028025070239,824,2023-03-21,0.843486969740458,0.9064052513572661,0.4385437412198751,-0.1076684792975115,-0.08881351261226787,-0.1781079845753369,-0.1050863876444218,0.07768891300919335,0.6469648729478807,0.3293030056153819,-0.05548559622775284,-0.009914733233675643,0.04795281660762285,63,29.3735565272615,overseas_equity_sector,risk,0.11787876972162385,0.08095668211647015,-0.11467876972162376,-0.07775668211647006,-0.09990993467956227,0.22197825220169393,0.1656145676659739,-0.19696282756465594,-0.14059914302893592,-0.17441735375036793,0.4892948334295685,0.23041814269889116,-0.5099599991718854,-0.2510833084412081,-0.40640932287961445,-0.5572934745500818,False,False,True,False,-0.38173551117387433,82
2026-05-29,218420.KS,US,QQQ,KODEX 미국S&P500에너지(합성),US cyclical/sector,US cyclical/sector,risk,overseas_equity_sector,해외주식_섹터,-0.03775435155675411,0.021337496747332763,0.259627727856226,0.1056848599099911,0.21403986042698286,0.18567535285112657,-0.1434392114667452,-0.1927023636796501,0.07395237500509944,-0.0018803601071610814,2870,2015-04-30,,,,,,,,,,,,,,0,,overseas_equity_sector,risk,0.11787876972162385,0.08095668211647015,-0.15563312127837797,-0.11871103367322426,-0.14086428623631647,0.22197825220169393,0.1656145676659739,-0.20064075545436116,-0.14427707091864114,-0.17809528164007316,0.4892948334295685,0.23041814269889116,-0.22966710557334247,0.02920958515733485,-0.12611642928107153,-0.3934143443229487,False,False,True,False,-0.3934143443229487,83
2026-05-29,488770.KS,US,QQQ,KODEX 머니마켓액티브,Cash/short bonds,Cash/short bonds,safe,cash_short_bond,금리연계형/초단기채권,0.0023983115886416773,0.007423833397608881,0.015674675362694623,0.1056848599099911,0.21403986042698286,0.18567535285112657,-0.10328654832134943,-0.20661602702937398,-0.17000067748843195,-0.0037774867174302437,468,2024-08-06,,,,,,,,,,,,,,0,,cash_short_bond,safe,0.11787876972162385,0.006093450787318311,-0.11548045813298217,-0.0036951391986766334,-0.07076633055925996,0.22197825220169393,0.012334971751044633,-0.21455441880408505,-0.004911138353435752,-0.1306971066238253,0.4892948334295685,0.020287034894949808,-0.47362015806687385,-0.004612359532255184,-0.28601703865302636,-0.39445835121073247,False,False,True,False,-0.39445835121073247,84
2026-05-29,469830.KS,US,QQQ,SOL 초단기채권액티브,Cash/short bonds,Cash/short bonds,safe,cash_short_bond,금리연계형/초단기채권,0.002230690584626771,0.00747453984864066,0.015532102860238206,0.1056848599099911,0.21403986042698286,0.18567535285112657,-0.10345416932536433,-0.2065653205783422,-0.17014324999088837,-0.00378291821844333,661,2023-11-07,,,,,,,,,,,,,,0,,cash_short_bond,safe,0.11787876972162385,0.006093450787318311,-0.11564807913699708,-0.0038627602026915396,-0.07093395156327485,0.22197825220169393,0.012334971751044633,-0.21450371235305327,-0.004860431902403973,-0.13064640017279355,0.4892948334295685,0.020287034894949808,-0.47376273056933027,-0.0047549320347116016,-0.28615961115548283,-0.39472222793582035,False,False,True,False,-0.39472222793582035,85
2026-05-29,459580.KS,US,QQQ,KODEX CD금리액티브(합성),Cash/short bonds,Cash/short bonds,safe,cash_short_bond,금리연계형/초단기채권,0.0020942595306661094,0.006554867865443015,0.013444316152354308,0.1056848599099911,0.21403986042698286,0.18567535285112657,-0.10359060037932499,-0.20748499256153985,-0.17223103669877227,-0.0037877701954739406,768,2023-06-08,,,,,,,,,,,,,,0,,cash_short_bond,safe,0.11787876972162385,0.006093450787318311,-0.11578451019095774,-0.003999191256652201,-0.07107038261723553,0.22197825220169393,0.012334971751044633,-0.2154233843362509,-0.005780103885601618,-0.13156607215599117,0.4892948334295685,0.020287034894949808,-0.47585051727721417,-0.0068427187425955,-0.2882473978633667,-0.3978431249785598,False,False,True,False,-0.3978431249785598,86
2026-05-29,476750.KS,US,QQQ,ACE 미국30년국채엔화노출액티브(H),US long bonds,US long bonds,safe,overseas_bond_total,해외채권_종합,0.030522868687392624,-0.021305680422701756,-0.031063645168040832,0.1056848599099911,0.21403986042698286,0.18567535285112657,-0.07516199122259848,-0.23534554084968462,-0.2167389980191674,-0.0036470534788653666,573,2024-03-12,0.9173348317805542,0.9173348317805542,1.0,0.0,-0.09265435038376202,-0.26978573215052426,-0.09265435038376202,0.0,0.0,0.0,0.0,0.002517304026984135,-0.03720385795926007,1,1.0,overseas_bond_total,safe,0.11787876972162385,0.01089115513885075,-0.08735590103423123,0.019631713548541874,-0.044560855201121984,0.22197825220169393,-0.022680513300610293,-0.24328393262439568,0.001374832877908537,-0.145420426423474,0.4892948334295685,-0.016194902434838898,-0.5203584785976093,-0.014868742733201934,-0.31816258425184635,-0.4130714409684295,False,False,True,False,-0.40746461062948364,87
2026-05-29,245710.KS,US,QQQ,ACE 베트남VN30(합성),India/EM,India/EM,risk,overseas_equity_index,해외주식_지수,0.01185583306987037,0.038112228349010735,0.02933465832766169,0.1056848599099911,0.21403986042698286,0.18567535285112657,-0.09382902684012073,-0.17592763207797213,-0.15634069452346488,-0.0031110533520581096,2567,2016-07-01,,,,,,,,,,,,,,0,,overseas_equity_index,risk,0.11787876972162385,0.06055688889194477,-0.10602293665175348,-0.0487010558220744,-0.08309418431988186,0.22197825220169393,0.10116444299014907,-0.1838660238526832,-0.06305221464113833,-0.13554050016806524,0.4892948334295685,0.0958069158918265,-0.4599601751019068,-0.0664722575641648,-0.30256500808681,-0.4162376139428283,False,False,True,False,-0.4162376139428283,88
2026-05-29,453850.KS,US,QQQ,ACE 미국30년국채액티브(H),US long bonds,US long bonds,safe,overseas_bond_total,해외채권_종합,0.004731107468455509,-0.026566905413675124,-0.018316117116149,0.1056848599099911,0.21403986042698286,0.18567535285112657,-0.1009537524415356,-0.240606765840658,-0.20399146996727557,-0.0047038145070348895,829,2023-03-14,0.9173348317805542,0.9173348317805542,1.0,0.0,-0.09265435038376202,-0.26978573215052426,-0.09265435038376202,0.0,0.0,0.0,0.0,0.002517304026984135,-0.03720385795926007,1,1.0,overseas_bond_total,safe,0.11787876972162385,0.01089115513885075,-0.11314766225316834,-0.006160047670395241,-0.0703526164200591,0.22197825220169393,-0.022680513300610293,-0.24854515761536905,-0.0038863921130648307,-0.15068165141444737,0.4892948334295685,-0.016194902434838898,-0.5076109505457175,-0.002121214681310102,-0.3054150561999545,-0.4520610616090287,False,False,True,False,-0.4464542312700828,89
2026-05-29,267440.KS,US,QQQ,RISE 미국장기국채선물(H),US long bonds,US long bonds,safe,overseas_bond_total,해외채권_종합,-0.008479709267110835,-0.03762492651381544,-0.029753437648174508,0.1056848599099911,0.21403986042698286,0.18567535285112657,-0.11416456917710194,-0.2516647869407983,-0.21542879049930108,-0.004813217463058976,2358,2017-04-20,,,,,-0.11454342571146103,,-0.11454342571146103,0.0,,,,-0.01937177130071488,,1,1.0,overseas_bond_total,safe,0.11787876972162385,0.01089115513885075,-0.1263584789887347,-0.019370864405961585,-0.08356343315562545,0.22197825220169393,-0.022680513300610293,-0.25960317871550936,-0.014944413213205145,-0.16173967251458765,0.4892948334295685,-0.016194902434838898,-0.519048271077743,-0.01355853521333561,-0.31685237673198,-0.4916858021212393,False,False,True,False,-0.4479262735182657,90
2026-05-29,453630.KS,US,QQQ,KODEX 미국S&P500필수소비재,US dividend/defensive,US dividend/defensive,risk,overseas_equity_sector,해외주식_섹터,0.032545524990313934,-0.005390577801829166,0.10467108250123536,0.1056848599099911,0.21403986042698286,0.18567535285112657,-0.07313933491967717,-0.21943043822881203,-0.08100427034989122,-0.0014074525224984644,824,2023-03-21,0.8622761880661778,0.858420503395333,0.3880567834070484,-0.1104709952105492,-0.1022611684058046,-0.2657451590766444,-0.09720619670742231,0.05889295492147257,0.41186621741190815,0.7065514748787667,0.06438038359055981,-0.002034542296676156,-0.04385820510437971,26,15.835539020982146,overseas_equity_sector,risk,0.11787876972162385,0.08095668211647015,-0.08533324473130992,-0.04841115712615622,-0.07056440968924843,0.22197825220169393,0.1656145676659739,-0.2273688300035231,-0.17100514546780307,-0.20482335618923508,0.4892948334295685,0.23041814269889116,-0.3846237509283331,-0.1257470601976558,-0.2810730746360622,-0.4712735369009121,False,False,True,False,-0.4567459895111158,91
2026-05-29,385540.KS,KR,069500.KS,RISE 종합채권(A-이상)액티브,Korea bonds,Korea bonds,safe,domestic_bond_corp,국내채권_회사채,-0.007527035396122095,-0.0192081352102067,-0.034828738115625923,0.34943196036234414,0.6203751827653721,1.2967996867380913,-0.35695899575846624,-0.6395833179755788,-1.3316284248537174,-0.011576856971933013,1298,2021-05-26,,,,,,,,,,,,,,0,,domestic_bond_corp,safe,0.11787876972162385,-0.007527035396122095,-0.12540580511774596,0.0,-0.07524348307064757,0.22197825220169393,-0.0192081352102067,-0.24118638741190063,0.0,-0.14471183244714036,0.4892948334295685,-0.034828738115625923,-0.5241235715451944,0.0,-0.3144741429271166,-0.5521914839500294,False,False,True,False,-0.5521914839500294,92
2026-05-29,460660.KS,US,QQQ,RISE 미국S&P배당킹,US dividend/defensive,US dividend/defensive,risk,overseas_equity_sector,해외주식_섹터,0.023826940771697558,-0.009115076385451504,0.08025580908980845,0.1056848599099911,0.21403986042698286,0.18567535285112657,-0.08185791913829354,-0.22315493681243437,-0.10541954376131812,-0.0024549083541394443,755,2023-06-27,0.8412296110803963,0.8532946660076028,0.36117466821309174,-0.10038387725031572,-0.11504919007479966,-0.2816964231956208,-0.09765463450022893,0.01881240350439372,0.3478194819959375,0.6144020400046464,0.0369455016588045,-0.002482980089482778,-0.04903650845750762,27,12.673070741494502,overseas_equity_sector,risk,0.11787876972162385,0.08095668211647015,-0.0940518289499263,-0.0571297413447726,-0.07928299390786481,0.22197825220169393,0.1656145676659739,-0.23109332858714543,-0.1747296440514254,-0.20854785477285742,0.4892948334295685,0.23041814269889116,-0.40903902433976,-0.1501623336090827,-0.3054883480474891,-0.5179519226759115,False,False,True,False,-0.5662722081656808,93
2026-05-29,429000.KS,US,QQQ,TIGER 미국S&P500배당귀족,US dividend/defensive,US dividend/defensive,risk,overseas_equity_sector,해외주식_섹터,0.0256774161708484,-0.008902347187660364,0.06766005937406083,0.1056848599099911,0.21403986042698286,0.18567535285112657,-0.0800074437391427,-0.22294220761464323,-0.11801529347706574,-0.0019368735587115711,1044,2022-05-17,0.8512281839519986,0.8726302694291901,0.3426762607298952,-0.15584830146579431,-0.11995898392239343,-0.26010136002852224,-0.09883385763705888,0.008466409591904622,0.28061504937246384,0.6930288510642619,-0.09062422539854648,-0.0036622032263127213,-0.04537992561644616,54,25.18381607264853,overseas_equity_sector,risk,0.11787876972162385,0.08095668211647015,-0.09220135355077545,-0.055279265945621756,-0.07743251850871397,0.22197825220169393,0.1656145676659739,-0.2308805993893543,-0.17451691485363427,-0.20833512557506628,0.4892948334295685,0.23041814269889116,-0.42163477405550764,-0.16275808332483033,-0.3180840977632367,-0.517491767059449,False,False,True,False,-0.620398901524468,94
2026-05-29,091180.KS,KR,069500.KS,KODEX 자동차,Korea cyclical,Korea cyclical,risk,domestic_equity_sector,국내주식_섹터,0.2784082076791543,0.27722772937946405,0.64197144762343,0.34943196036234414,0.6203751827653721,1.2967996867380913,-0.07102375268318983,-0.343147453385908,-0.6548282391146614,-0.0008410177593965749,4250,2010-01-04,0.7336949564804114,0.7745606077476548,0.1194718050845935,-0.15731022480578466,-0.4526411355816352,-0.6334671106217159,-0.40724167959950947,0.08886377092416167,0.16163410301953784,0.4542583920914292,-0.6918563970073743,-0.057809719237165325,-0.008029085277752757,20,9.118031617681073,domestic_equity_sector,risk,0.11787876972162385,0.089642849561123,0.16052943795753044,0.1887653581180313,0.1718238060217308,0.22197825220169393,0.30202483707192235,0.05524947717777012,-0.024797107692458298,0.023230843229678756,0.4892948334295685,0.7241967451003659,0.15267661419386147,-0.08222529747693597,0.058715849525542485,0.36740253476295837,True,True,True,False,-0.6328666927620537,95
